"","db","query","superkingdom"
"3111","ncbi","Spirosoma escalantus","Bacteria"
"3112","ncbi","Spirosoma navajo","Bacteria"
"3113","ncbi","Spirulina laxissima","Bacteria"
"3114","ncbi","Spirulina major","Bacteria"
"3115","ncbi","Spirulina subsalsa","Bacteria"
"3116","ncbi","Spongiobacter nickelotolerans","Bacteria"
"3117","ncbi","Sporocytophaga cauliformis","Bacteria"
"3118","ncbi","Sporolactobacillus dextrus","Bacteria"
"3119","ncbi","Sporolactobacillus laevus","Bacteria"
"3120","ncbi","Sporomusa intestinalis","Bacteria"
"3121","ncbi","Sporosarcina ginsengisoli","Bacteria"
"3122","ncbi","Spumella-like flagellate",NA
"3123","ncbi","Spumella vulgaris","Eukaryota"
"3124","ncbi","Squalius pyrenaicus","Eukaryota"
"3125","ncbi","Staphylococcus phage",NA
"3126","ncbi","star-like microcolonies","Bacteria"
"3127","ncbi","Stegodyphus tentoriicola","Eukaryota"
"3128","ncbi","Stenomitos tremulus","Bacteria"
"3129","ncbi","Stenotrophomonas","Bacteria"
"3130","ncbi","Stenotrophomonas sp.Cza49","Bacteria"
"3131","ncbi","Steroidobacter flavus","Bacteria"
"3132","ncbi","Stigmatella koreensis","Bacteria"
"3133","ncbi","Stigonema anomalum","Bacteria"
"3134","ncbi","Stigonema cornutum","Bacteria"
"3135","ncbi","Stigonema dinghuense","Bacteria"
"3136","ncbi","Stigonema fragile","Bacteria"
"3137","ncbi","Stigonema hormoides","Bacteria"
"3138","ncbi","Stigonema informe","Bacteria"
"3139","ncbi","Stigonema intermedium","Bacteria"
"3140","ncbi","Stigonema lechangense","Bacteria"
"3141","ncbi","Stigonema ocellatum","Bacteria"
"3142","ncbi","Stigonema panniforme","Bacteria"
"3143","ncbi","Stigonema parciramosum","Bacteria"
"3144","ncbi","Stigonema spectabile","Bacteria"
"3145","ncbi","Stigonema tuberculatum","Bacteria"
"3146","ncbi","Stigonema turfaceum","Bacteria"
"3147","ncbi","Streptacidiphilus alcalitolerans","Bacteria"
"3148","ncbi","Streptacidiphilus griseisporus","Bacteria"
"3149","ncbi","Streptacidiphilus griseus","Bacteria"
"3150","ncbi","Streptacidiphilus jeojiense","Bacteria"
"3151","ncbi","Streptacidiphilus luteoalbus","Bacteria"
"3152","ncbi","Streptacidiphilus specus","Bacteria"
"3153","ncbi","Streptacidiphilus thailandensis","Bacteria"
"3154","ncbi","Streptococcus milleri","Bacteria"
"3155","ncbi","Streptococcus pasteuri","Bacteria"
"3156","ncbi","Streptococcus phage",NA
"3157","ncbi","Streptococcus seminale","Bacteria"
"3158","ncbi","Streptococcus timonensis","Bacteria"
"3159","ncbi","Streptococcus varani","Bacteria"
"3160","ncbi","Streptomyces","Bacteria"
"3161","ncbi","Streptomyces acidoresistans","Bacteria"
"3162","ncbi","Streptomyces adephospholyticus","Bacteria"
"3163","ncbi","Streptomyces aegyptia","Bacteria"
"3164","ncbi","Streptomyces agglomeratus","Bacteria"
"3165","ncbi","Streptomyces ahygroscopicus","Bacteria"
"3166","ncbi","Streptomyces akiyoshiensis","Bacteria"
"3167","ncbi","Streptomyces albidus","Bacteria"
"3168","ncbi","Streptomyces albogriseus","Bacteria"
"3169","ncbi","Streptomyces ansochromogenes","Bacteria"
"3170","ncbi","Streptomyces antioxidans","Bacteria"
"3171","ncbi","Streptomyces argillaceus","Bacteria"
"3172","ncbi","Streptomyces armentosus","Bacteria"
"3173","ncbi","Streptomyces atlanticus","Bacteria"
"3174","ncbi","Streptomyces atrocyaneus","Bacteria"
"3175","ncbi","Streptomyces atrolaccus","Bacteria"
"3176","ncbi","Streptomyces aurantiacogriseus","Bacteria"
"3177","ncbi","Streptomyces autolyticus","Bacteria"
"3178","ncbi","Streptomyces bicolor","Bacteria"
"3179","ncbi","Streptomyces bingchenggensis","Bacteria"
"3180","ncbi","Streptomyces brollosae","Bacteria"
"3181","ncbi","Streptomyces brunneogriseus","Bacteria"
"3182","ncbi","Streptomyces caatingaensis","Bacteria"
"3183","ncbi","Streptomyces caesius","Bacteria"
"3184","ncbi","Streptomyces caespitosus","Bacteria"
"3185","ncbi","Streptomyces cameroonensis","Bacteria"
"3186","ncbi","Streptomyces canadensis","Bacteria"
"3187","ncbi","Streptomyces capuensis","Bacteria"
"3188","ncbi","Streptomyces carnosus","Bacteria"
"3189","ncbi","Streptomyces castaneoglobisporus","Bacteria"
"3190","ncbi","Streptomyces castaneus","Bacteria"
"3191","ncbi","Streptomyces cattleya","Bacteria"
"3192","ncbi","Streptomyces cebimarensis","Bacteria"
"3193","ncbi","Streptomyces cf.",NA
"3194","ncbi","Streptomyces chromogenus","Bacteria"
"3195","ncbi","Streptomyces chungwhensis","Bacteria"
"3196","ncbi","Streptomyces cinnamocastaneus","Bacteria"
"3197","ncbi","Streptomyces citricolor","Bacteria"
"3198","ncbi","Streptomyces coralus","Bacteria"
"3199","ncbi","Streptomyces coriofaciens","Bacteria"
"3200","ncbi","Streptomyces cyaneogriseus","Bacteria"
"3201","ncbi","Streptomyces cyanocolor","Bacteria"
"3202","ncbi","Streptomyces cyanogenus","Bacteria"
"3203","ncbi","Streptomyces davawensis","Bacteria"
"3204","ncbi","Streptomyces espinosus","Bacteria"
"3205","ncbi","Streptomyces fasiculatus","Bacteria"
"3206","ncbi","Streptomyces ferrugineus","Bacteria"
"3207","ncbi","Streptomyces flavochromogenes","Bacteria"
"3208","ncbi","Streptomyces flavolimosus","Bacteria"
"3209","ncbi","Streptomyces flavomacrosporus","Bacteria"
"3210","ncbi","Streptomyces flavorectus","Bacteria"
"3211","ncbi","Streptomyces fulvoviolaceus","Bacteria"
"3212","ncbi","Streptomyces fulvoviridis","Bacteria"
"3213","ncbi","Streptomyces fungicidicus","Bacteria"
"3214","ncbi","Streptomyces gandocaensis","Bacteria"
"3215","ncbi","Streptomyces gangtokensis","Bacteria"
"3216","ncbi","Streptomyces gilvigriseus","Bacteria"
"3217","ncbi","Streptomyces gilvosporeus","Bacteria"
"3218","ncbi","Streptomyces ginsengisoli","Bacteria"
"3219","ncbi","Streptomyces globifer","Bacteria"
"3220","ncbi","Streptomyces goraiensis","Bacteria"
"3221","ncbi","Streptomyces graminis","Bacteria"
"3222","ncbi","Streptomyces griseodotifer","Bacteria"
"3223","ncbi","Streptomyces griseovariabilis","Bacteria"
"3224","ncbi","Streptomyces halotolerans","Bacteria"
"3225","ncbi","Streptomyces heteromorphus","Bacteria"
"3226","ncbi","Streptomyces himgiriensis","Bacteria"
"3227","ncbi","Streptomyces huangiae","Bacteria"
"3228","ncbi","Streptomyces humi","Bacteria"
"3229","ncbi","Streptomyces inaequalis","Bacteria"
"3230","ncbi","Streptomyces indigocolor","Bacteria"
"3231","ncbi","Streptomyces jumonjinensis","Bacteria"
"3232","ncbi","Streptomyces kagawaensis","Bacteria"
"3233","ncbi","Streptomyces kagoshimanus","Bacteria"
"3234","ncbi","Streptomyces kanasensis","Bacteria"
"3235","ncbi","Streptomyces kaniharaensis","Bacteria"
"3236","ncbi","Streptomyces kasugaspinus","Bacteria"
"3237","ncbi","Streptomyces kathirae","Bacteria"
"3238","ncbi","Streptomyces katsurahamenas","Bacteria"
"3239","ncbi","Streptomyces kitasatoensis","Bacteria"
"3240","ncbi","Streptomyces krainskii","Bacteria"
"3241","ncbi","Streptomyces laeteviolaceus","Bacteria"
"3242","ncbi","Streptomyces lasaliensis","Bacteria"
"3243","ncbi","Streptomyces lavendularectus","Bacteria"
"3244","ncbi","Streptomyces lazureus","Bacteria"
"3245","ncbi","Streptomyces lilaceus","Bacteria"
"3246","ncbi","Streptomyces lilacinofulvus","Bacteria"
"3247","ncbi","Streptomyces lividans","Bacteria"
"3248","ncbi","Streptomyces lividoclavatus","Bacteria"
"3249","ncbi","Streptomyces lividus","Bacteria"
"3250","ncbi","Streptomyces lohii","Bacteria"
"3251","ncbi","Streptomyces longissimus","Bacteria"
"3252","ncbi","Streptomyces luteocolor","Bacteria"
"3253","ncbi","Streptomyces lysosuperificus","Bacteria"
"3254","ncbi","Streptomyces macrosporeus","Bacteria"
"3255","ncbi","Streptomyces malachiticus","Bacteria"
"3256","ncbi","Streptomyces malaysiense","Bacteria"
"3257","ncbi","Streptomyces mangrovisoli","Bacteria"
"3258","ncbi","Streptomyces maoxianensis","Bacteria"
"3259","ncbi","Streptomyces maritimus","Bacteria"
"3260","ncbi","Streptomyces microsporus","Bacteria"
"3261","ncbi","Streptomyces miharaensis","Bacteria"
"3262","ncbi","Streptomyces minoensis","Bacteria"
"3263","ncbi","Streptomyces misawanensis","Bacteria"
"3264","ncbi","Streptomyces moderatus","Bacteria"
"3265","ncbi","Streptomyces mucoflavus","Bacteria"
"3266","ncbi","Streptomyces multispiralis","Bacteria"
"3267","ncbi","Streptomyces mycarofaciens","Bacteria"
"3268","ncbi","Streptomyces myxogenes","Bacteria"
"3269","ncbi","Streptomyces naraensis","Bacteria"
"3270","ncbi","Streptomyces natalensis","Bacteria"
"3271","ncbi","Streptomyces nigrogriseolus","Bacteria"
"3272","ncbi","Streptomyces nobilis","Bacteria"
"3273","ncbi","Streptomyces noordhoekensis","Bacteria"
"3274","ncbi","Streptomyces ogaensis","Bacteria"
"3275","ncbi","Streptomyces olindensis","Bacteria"
"3276","ncbi","Streptomyces olivogriseus","Bacteria"
"3277","ncbi","Streptomyces ornatus","Bacteria"
"3278","ncbi","Streptomyces ostreogriseus","Bacteria"
"3279","ncbi","Streptomyces owasiensis","Bacteria"
"3280","ncbi","Streptomyces padanus","Bacteria"
"3281","ncbi","Streptomyces pallidus","Bacteria"
"3282","ncbi","Streptomyces panaciterrae","Bacteria"
"3283","ncbi","Streptomyces panayensis","Bacteria"
"3284","ncbi","Streptomyces paraguayensis","Bacteria"
"3285","ncbi","Streptomyces paresii","Bacteria"
"3286","ncbi","Streptomyces paulus","Bacteria"
"3287","ncbi","Streptomyces peruviensis","Bacteria"
"3288","ncbi","Streptomyces phaechromogenes","Bacteria"
"3289","ncbi","Streptomyces phaeoverticillatus","Bacteria"
"3290","ncbi","Streptomyces piloviolofuscus","Bacteria"
"3291","ncbi","Streptomyces piomogenus","Bacteria"
"3292","ncbi","Streptomyces plemorphus","Bacteria"
"3293","ncbi","Streptomyces plumbeus","Bacteria"
"3294","ncbi","Streptomyces polyrhachis","Bacteria"
"3295","ncbi","Streptomyces pristinaespiralis","Bacteria"
"3296","ncbi","Streptomyces propurpuratus","Bacteria"
"3297","ncbi","Streptomyces pulcher","Bacteria"
"3298","ncbi","Streptomyces purpeochromogenes","Bacteria"
"3299","ncbi","Streptomyces purpureofuscus","Bacteria"
"3300","ncbi","Streptomyces pyridomyceticus","Bacteria"
"3301","ncbi","Streptomyces rajshahiensis","Bacteria"
"3302","ncbi","Streptomyces regalis","Bacteria"
"3303","ncbi","Streptomyces reticuli","Bacteria"
"3304","ncbi","Streptomyces ribosidificus","Bacteria"
"3305","ncbi","Streptomyces rosa","Bacteria"
"3306","ncbi","Streptomyces roseochromogenus","Bacteria"
"3307","ncbi","Streptomyces roseocinereus","Bacteria"
"3308","ncbi","Streptomyces roseogilvus","Bacteria"
"3309","ncbi","Streptomyces roseogriseolus","Bacteria"
"3310","ncbi","Streptomyces roseogriseus","Bacteria"
"3311","ncbi","Streptomyces roseorubens","Bacteria"
"3312","ncbi","Streptomyces roseoviolascens","Bacteria"
"3313","ncbi","Streptomyces roseus","Bacteria"
"3314","ncbi","Streptomyces rubrocyanodiastaticus","Bacteria"
"3315","ncbi","Streptomyces rubrolavendulae","Bacteria"
"3316","ncbi","Streptomyces rufochromogenes","Bacteria"
"3317","ncbi","Streptomyces ryensis","Bacteria"
"3318","ncbi","Streptomyces sacchari","Bacteria"
"3319","ncbi","Streptomyces sahachiroi","Bacteria"
"3320","ncbi","Streptomyces sakaiensis","Bacteria"
"3321","ncbi","Streptomyces sannurensis","Bacteria"
"3322","ncbi","Streptomyces saprophyticus","Bacteria"
"3323","ncbi","Streptomyces sayamaensis","Bacteria"
"3324","ncbi","Streptomyces sclerogranulatus","Bacteria"
"3325","ncbi","Streptomyces senoensis","Bacteria"
"3326","ncbi","Streptomyces setonensis","Bacteria"
"3327","ncbi","Streptomyces shandongensis","Bacteria"
"3328","ncbi","Streptomyces shandonggensis","Bacteria"
"3329","ncbi","Streptomyces shiodaensis","Bacteria"
"3330","ncbi","Streptomyces sp.CS1a","Bacteria"
"3331","ncbi","Streptomyces sp.CS2","Bacteria"
"3332","ncbi","Streptomyces spinichromogenes","Bacteria"
"3333","ncbi","Streptomyces spinicoumarensis","Bacteria"
"3334","ncbi","Streptomyces spiramyceticus","Bacteria"
"3335","ncbi","Streptomyces sporovirgulis","Bacteria"
"3336","ncbi","Streptomyces sp.PB-75","Bacteria"
"3337","ncbi","Streptomyces steffisburgensis","Bacteria"
"3338","ncbi","Streptomyces sviceus","Bacteria"
"3339","ncbi","Streptomyces tempisquensis","Bacteria"
"3340","ncbi","Streptomyces thermoatroviridis","Bacteria"
"3341","ncbi","Streptomyces thermocoerulescens","Bacteria"
"3342","ncbi","Streptomyces thermocyaneomaculatus","Bacteria"
"3343","ncbi","Streptomyces thermocyaneoviolaceus","Bacteria"
"3344","ncbi","Streptomyces thermolilacinus","Bacteria"
"3345","ncbi","Streptomyces thermoluteus","Bacteria"
"3346","ncbi","Streptomyces thermophilus","Bacteria"
"3347","ncbi","Streptomyces thermosacchari","Bacteria"
"3348","ncbi","Streptomyces thermotolerans","Bacteria"
"3349","ncbi","Streptomyces tosaensis","Bacteria"
"3350","ncbi","Streptomyces toyocaensis","Bacteria"
"3351","ncbi","Streptomyces triangulatus","Bacteria"
"3352","ncbi","Streptomyces triostinicus","Bacteria"
"3353","ncbi","Streptomyces tsukiyonensis","Bacteria"
"3354","ncbi","Streptomyces tsusimaensis","Bacteria"
"3355","ncbi","Streptomyces tumenensis","Bacteria"
"3356","ncbi","Streptomyces tumescens","Bacteria"
"3357","ncbi","Streptomyces uncialis","Bacteria"
"3358","ncbi","Streptomyces varius","Bacteria"
"3359","ncbi","Streptomyces vayuensis","Bacteria"
"3360","ncbi","Streptomyces vellosus","Bacteria"
"3361","ncbi","Streptomyces verne","Bacteria"
"3362","ncbi","Streptomyces verticillus","Bacteria"
"3363","ncbi","Streptomyces violochromogenes","Bacteria"
"3364","ncbi","Streptomyces violorubens","Bacteria"
"3365","ncbi","Streptomyces viridifaciens","Bacteria"
"3366","ncbi","Streptomyces viridocyaneus","Bacteria"
"3367","ncbi","Streptomyces viridogenes","Bacteria"
"3368","ncbi","Streptomyces vulcanius","Bacteria"
"3369","ncbi","Streptomyces wistariopsis","Bacteria"
"3370","ncbi","Streptomyces xiaopingdaonensis","Bacteria"
"3371","ncbi","Streptomyces xinjiangensis","Bacteria"
"3372","ncbi","Streptomyces xylophagus","Bacteria"
"3373","ncbi","Streptomyces zhihengliuii","Bacteria"
"3374","ncbi","Streptomycetaceae","Bacteria"
"3375","ncbi","Streptosporangiaceae","Bacteria"
"3376","ncbi","Streptosporangiaceae str.",NA
"3377","ncbi","Streptosporangium brasiliense","Bacteria"
"3378","ncbi","Streptosporangium koreanum","Bacteria"
"3379","ncbi","Streptosporangium kronopolitis","Bacteria"
"3380","ncbi","Streptosporangium rubrum","Bacteria"
"3381","ncbi","Streptosporangium sonchi","Bacteria"
"3382","ncbi","Streptosporangium subfuscum","Bacteria"
"3383","ncbi","Strongylocentrotus purpuratus","Eukaryota"
"3384","ncbi","Subaequorebacter tamlense","Bacteria"
"3385","ncbi","Sulfitobacter japonica","Bacteria"
"3386","ncbi","Sulfolobales archaeon",NA
"3387","ncbi","Sulfolobus beitou","Archaea"
"3388","ncbi","Sulfolobus islandicus","Archaea"
"3389","ncbi","Sulfolobus thuringiensis","Archaea"
"3390","ncbi","Sulfolobus vallisabyssus","Archaea"
"3391","ncbi","Sulfuriferula plumbophila",NA
"3392","ncbi","Sulfurimonas hongkongensis","Bacteria"
"3393","ncbi","Sunxiuqinia dokdonensis","Bacteria"
"3394","ncbi","Sus scrofa","Eukaryota"
"3395","ncbi","Sutterella massiliensis","Bacteria"
"3396","ncbi","Sutterella morbirenis","Bacteria"
"3397","ncbi","Sutterella sanguinus","Bacteria"
"3398","ncbi","Sutturella timonensis","Bacteria"
"3399","ncbi","swine intestinal",NA
"3400","ncbi","Symbiobacterium toebii","Bacteria"
"3401","ncbi","Symploca atlantica","Bacteria"
"3402","ncbi","Symplocastrum torsivum","Bacteria"
"3403","ncbi","Synechococcales cyanobacterium",NA
"3404","ncbi","Synechococcus cf.",NA
"3405","ncbi","Synechococcus-like str.",NA
"3406","ncbi","Synechococcus lividus","Bacteria"
"3407","ncbi","Synechococcus nidulans","Bacteria"
"3408","ncbi","Synechococcus rubescens","Bacteria"
"3409","ncbi","Synechocystis minuscula","Bacteria"
"3410","ncbi","Synechocystis pevalekii","Bacteria"
"3411","ncbi","Synechocystis salina","Bacteria"
"3412","ncbi","Synergistes","Bacteria"
"3413","ncbi","Synergistetes oral",NA
"3414","ncbi","synthetic bacerium",NA
"3415","ncbi","Syntrophomonas sporosyntrophas","Bacteria"
"3416","ncbi","Syphacia muris","Eukaryota"
"3417","ncbi","Talaromyces islandicus","Eukaryota"
"3418","ncbi","Talitrus saltator","Eukaryota"
"3419","ncbi","Tamlana nanhaiensis","Bacteria"
"3420","ncbi","Tasmanian Rickettsia-like",NA
"3421","ncbi","Tectona grandis","Eukaryota"
"3422","ncbi","Teleogryllus commodus","Eukaryota"
"3423","ncbi","Tenacibaculum finnmarkense","Bacteria"
"3424","ncbi","Tenacibaculum japonica","Bacteria"
"3425","ncbi","Terrahaemophilus aromaticivorans","Bacteria"
"3426","ncbi","Terribacillus shanxiensis","Bacteria"
"3427","ncbi","Terrisporobacter othiniensis","Bacteria"
"3428","ncbi","Tessaracoccus massiliensis","Bacteria"
"3429","ncbi","Tetragenococcus doogicus","Bacteria"
"3430","ncbi","Tetragonula carbonaria","Eukaryota"
"3431","ncbi","Tetrasphaera","Bacteria"
"3432","ncbi","Thalassiosira rotula","Eukaryota"
"3433","ncbi","Thalassocella subtropicalis","Bacteria"
"3434","ncbi","Thalassomonas sediminis","Bacteria"
"3435","ncbi","Thalassospira frigidphilosprofundus","Bacteria"
"3436","ncbi","Thauera","Bacteria"
"3437","ncbi","Theobroma cacao","Eukaryota"
"3438","ncbi","Thermincola potens","Bacteria"
"3439","ncbi","Thermoactinomyces albus","Bacteria"
"3440","ncbi","Thermoactinomyces sanguinis","Bacteria"
"3441","ncbi","Thermoanaerobacter cellulolyticus","Bacteria"
"3442","ncbi","Thermoanaerobacter indiensis","Bacteria"
"3443","ncbi","Thermoanaerobacter inferii","Bacteria"
"3444","ncbi","Thermoanaerobacterium","Bacteria"
"3445","ncbi","Thermoanaerobacterium bryantii","Bacteria"
"3446","ncbi","Thermoanaerobacterium butyriciformans","Bacteria"
"3447","ncbi","Thermoanaerobacterium calidifontis","Bacteria"
"3448","ncbi","Thermoanaerobacterium islandicum","Bacteria"
"3449","ncbi","Thermococcales archaeon",NA
"3450","ncbi","Thermococcus mexicalis","Archaea"
"3451","ncbi","Thermococcus onnurineus","Archaea"
"3452","ncbi","Thermococcus waimanguensis","Archaea"
"3453","ncbi","Thermofilaceae archaeon",NA
"3454","ncbi","Thermofilum adornatus","Archaea"
"3455","ncbi","Thermofilum carboxyditrophus","Archaea"
"3456","ncbi","Thermogladius cellulolyticus","Archaea"
"3457","ncbi","Thermopallium natronophilum","Bacteria"
"3458","ncbi","thermophilic methanotroph",NA
"3459","ncbi","Thermoplasmatales archaeon",NA
"3460","ncbi","Thermosipho ferriphilus","Bacteria"
"3461","ncbi","Thermotogales str.",NA
"3462","ncbi","Thermus parvatiensis","Bacteria"
"3463","ncbi","thin bent",NA
"3464","ncbi","Thiobacillus Q","Bacteria"
"3465","ncbi","Thiocapsa machilipatnamensis","Bacteria"
"3466","ncbi","Thiocapsa purpurea","Bacteria"
"3467","ncbi","Thiocapsa subramanianii","Bacteria"
"3468","ncbi","Thioclava VS-124","Bacteria"
"3469","ncbi","Thioclava VS-125","Bacteria"
"3470","ncbi","Thioclava VS-126","Bacteria"
"3471","ncbi","Thioclava VS-127","Bacteria"
"3472","ncbi","Thioflexothrix psekupsii","Bacteria"
"3473","ncbi","Thiorhodococcus pfennigii","Bacteria"
"3474","ncbi","Thiorhodovibrio sibirica","Bacteria"
"3475","ncbi","Thiothrix ramosa","Bacteria"
"3476","ncbi","Thlaspi arvense","Eukaryota"
"3477","ncbi","Thymallus thymallus","Eukaryota"
"3478","ncbi","Tidjanibacter massiliensis","Bacteria"
"3479","ncbi","Tiedjeia arctica","Bacteria"
"3480","ncbi","Tigriopus californicus","Eukaryota"
"3481","ncbi","Tilapia parasite",NA
"3482","ncbi","toluene-degrading methanogenic",NA
"3483","ncbi","Tolypothrichaceae cyanobacterium",NA
"3484","ncbi","Tolypothrix campylonemoides","Bacteria"
"3485","ncbi","Tolypothrix tenuis","Bacteria"
"3486","ncbi","Toxifilum mysidocida","Bacteria"
"3487","ncbi","Toxocara canis","Eukaryota"
"3488","ncbi","Trachelomonas armata","Eukaryota"
"3489","ncbi","Trachelomonas grandis","Eukaryota"
"3490","ncbi","Trachelomonas volvocinopsis","Eukaryota"
"3491","ncbi","Traorella massiliensis","Bacteria"
"3492","ncbi","Treponema calligyrum","Bacteria"
"3493","ncbi","Treponema paraluisleporis","Bacteria"
"3494","ncbi","Trichinella pseudospiralis","Eukaryota"
"3495","ncbi","Trichocoleus sociatus","Bacteria"
"3496","ncbi","Trichodesmium","Bacteria"
"3497","ncbi","Trichodesmium contortum","Bacteria"
"3498","ncbi","Trichodesmium havanum","Bacteria"
"3499","ncbi","Trichodesmium hildebrandtii","Bacteria"
"3500","ncbi","Trichodesmium tenue","Bacteria"
"3501","ncbi","Trichodesmium thiebautii","Bacteria"
"3502","ncbi","Trichormus azollae","Bacteria"
"3503","ncbi","Trichormus doliolum","Bacteria"
"3504","ncbi","Trichormus fertilissimus","Bacteria"
"3505","ncbi","Trichotomospora caesia","Bacteria"
"3506","ncbi","Trichuris trichiura","Eukaryota"
"3507","ncbi","Triticum aestivum","Eukaryota"
"3508","ncbi","Triticum urartu","Eukaryota"
"3509","ncbi","Tsukamurella columbiensis","Bacteria"
"3510","ncbi","Tychonema bornetii","Bacteria"
"3511","ncbi","Tychonema decoloratum","Bacteria"
"3512","ncbi","type II",NA
"3513","ncbi","Tyzzerella nexilis","Bacteria"
"3514","ncbi","Ultramicrobacter hongkongensis","Bacteria"
"3515","ncbi","ultramicrobacterium str.",NA
"3516","ncbi","unclassified Flavobacteriaceae","Bacteria"
"3517","ncbi","unculturable Mariana",NA
"3518","ncbi","unicellular cyanobacterium",NA
"3519","ncbi","unicellular thermophilic",NA
"3520","ncbi","unknown marine",NA
"3521","ncbi","Urmitella timonensis","Bacteria"
"3522","ncbi","Vaginella massiliensis","Bacteria"
"3523","ncbi","Vagococcus teuberi","Bacteria"
"3524","ncbi","Varibaculum timonense","Bacteria"
"3525","ncbi","Vibrio","Bacteria"
"3526","ncbi","Vibrio algoinfesta","Bacteria"
"3527","ncbi","Vibrio antiquarius","Bacteria"
"3528","ncbi","Vibrio aspartigenicus","Bacteria"
"3529","ncbi","Vibrio equitatus","Bacteria"
"3530","ncbi","Vibrio indicus","Bacteria"
"3531","ncbi","Vibrio midae","Bacteria"
"3532","ncbi","Vibrio olivaceus","Bacteria"
"3533","ncbi","Vibrio ponsveterensis","Bacteria"
"3534","ncbi","Vibrio qinhuangdaora","Bacteria"
"3535","ncbi","Vicia faba","Eukaryota"
"3536","ncbi","Vicugna pacos","Eukaryota"
"3537","ncbi","Virgibacillus dakarensis","Bacteria"
"3538","ncbi","Virgibacillus marseillensis","Bacteria"
"3539","ncbi","Virgibacillus massiliensis","Bacteria"
"3540","ncbi","Virgibacillus senegalensis","Bacteria"
"3541","ncbi","Vitrella brassicaformis","Eukaryota"
"3542","ncbi","Vollenhovia emeryi","Eukaryota"
"3543","ncbi","Vulcanisaeta moutnovskia","Archaea"
"3544","ncbi","wall-less spirochete","Bacteria"
"3545","ncbi","Wautersiella enshiensis","Bacteria"
"3546","ncbi","Weissella hanii","Bacteria"
"3547","ncbi","Weissella salipiscis","Bacteria"
"3548","ncbi","Wilmottia stricta","Bacteria"
"3549","ncbi","Wollea ambigua","Bacteria"
"3550","ncbi","Wollea salina","Bacteria"
"3551","ncbi","Wollea vaginicola","Bacteria"
"3552","ncbi","Xanthobacter xylophilus","Bacteria"
"3553","ncbi","Xanthomonas","Bacteria"
"3554","ncbi","Xanthomonas cannabis","Bacteria"
"3555","ncbi","Xanthomonas massiliensis","Bacteria"
"3556","ncbi","Xanthomonas retroflexus","Bacteria"
"3557","ncbi","Xenococcaceae cyanobacterium",NA
"3558","ncbi","Xylanobacillus xylanolyticus","Bacteria"
"3559","ncbi","Yeosuana yeosuensis","Bacteria"
"3560","ncbi","zeta proteobacterium",NA
"3561","ncbi","Zorotypus caudelli","Eukaryota"
"3562","ncbi","Zoysia japonica","Eukaryota"
